Gender,Married,Dependents,Education,Self_Employed,Credit_History,Property_Area,Loan_Amount_Term_ in_year,Income_Category,Has_Coapplicant,ApplicantIncome_log,CoapplicantIncome_log,LoanAmount_log,Total_income_log,EMI_log
0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-15.0,0.0,-1.0,0.8458906052075419,-0.8954779297775296,0.7430711006471213,0.435417330888024,1.8641481704181844
-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.968291177951962,-0.8954779297775296,-1.8337496391351242,1.8005602640545528,-1.5654001281471517
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.32419303481568,-0.8954779297775296,0.17008494546853287,-0.19910813957676154,0.10263548628901656
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,0.5042368562366571,-0.8954779297775296,0.6521896727851418,0.019873885594666168,0.5039499766321396
-1.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,-1.0,-1.256239117846573,0.07473242341379792,-0.4369872545166281,-0.8065784563793023,-0.4027046540048758
-1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.8943410511022715,-0.8954779297775296,-0.09689369904463142,0.494346188755792,-0.11960336055169447
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.6118618213735554,0.09873666606353501,-0.1916435654607913,-0.26474663249932207,-0.19847521597307655
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.5021228739194142,0.16076455079403823,-0.1916435654607913,0.21788542547852915,-0.19847521597307655
0.0,0.0,1.8075125530216039,1.0,0.0,0.0,-0.5,-15.0,-1.0,0.0,-0.08599879353591883,-0.8954779297775296,-0.9719188426653014,-0.6980124428306702,0.436553135466334
0.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.0,10.0,-1.0,-1.0,-0.6866366220204134,-0.5413036334096332,-1.128239887706585,-1.125445790384673,-1.5112533946118742
-1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,-0.5520612158185096,-0.8954779297775296,-1.793635295696814,-1.264870512617517,-1.532008073723628
0.0,-1.0,1.8075125530216039,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,1.225478575325841,-0.8954779297775296,0.8667854727246757,0.8970990579874455,0.6825842011124812
0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.20052050833164026,0.10353673395696672,-0.07470119906521981,0.39525801974568303,-0.10112983952183563
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.272969217540159,0.26944316826756876,1.040350147610237,1.2279785863951251,0.827063222156234
-1.0,-1.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,-0.7230772981118357,-0.8954779297775296,-1.4278497411467557,-1.4728723631776208,-1.2275201998622907
0.0,0.0,0.6025041843405345,0.0,0.0,-4.3499657550808735,0.0,-5.0,0.0,0.0,1.0892629772475289,-0.8954779297775296,0.42937528740496295,0.7314240168129935,0.656354350657937
0.0,-1.0,0.0,1.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.8618255760028104,-0.8954779297775296,0.04678749590954072,-1.6416278286071813,0.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.598785581435666,-0.08958520148261143,0.08130424666574995,-1.0060178175114483,0.028732496184240387
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2830301381251774,-0.8954779297775296,0.9378431798695834,0.9670973377068676,0.7417341863999762
0.0,0.0,1.205008368681069,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,-0.3212668712569485,-0.8954779297775296,-0.30197315224286725,-0.984162113010562,-0.2903159704408057
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0387908383167803,-0.8954779297775296,1.040350147610237,0.6700362329359445,0.827063222156234
0.0,-1.0,1.205008368681069,0.0,0.0,-4.3499657550808735,-0.5,0.0,-1.0,-1.0,-0.06054480617932324,-0.8954779297775296,-0.2906058944918852,-0.6670535037454893,-0.2808536171543626
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,0.14423040887372676,0.2542844433985678,0.8547188533320996,1.2571081312500405,0.6725396839415957
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.09576521849258526,0.08601216034601661,-0.17236824307980375,0.0333636775144265,-0.18243001720354496
0.0,-1.0,0.0,0.0,1.0,0.0,0.5,-15.0,0.0,-1.0,0.6557549961096736,0.18839011140678186,-0.09689369904463142,1.1048041182799597,1.1649431504410952
-1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,10.0,0.0,-1.0,0.3944135418437639,0.11933474214125309,0.41468027809233876,0.5715083135505269,-0.22689299552563574
0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.9155187696883058,-0.10015686860491452,0.03526499041109242,-0.4155747973805883,-0.16994755070724823,-0.3848804576515799
-1.0,-1.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.5021228739194142,-0.8954779297775296,0.5435688217598889,-1.2041319704311817,0.41353161107811687
-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.050838032604916546,-0.8954779297775296,-0.043690624206827976,-0.6552474394305469,-0.07531596062914994
0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,-0.384456682484566,0.07876523807526532,0.011727151980621521,-0.2204307228536659,-0.02918499499767193
-1.0,-1.0,0.0,0.0,1.0,0.0,0.5,0.0,-1.0,-1.0,-0.5558946653160327,-0.8954779297775296,-0.6643567020030525,-1.269533024931101,-0.591971941312947
0.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,-0.5,0.0,0.0,-1.0,0.7074583312635037,-0.8954779297775296,-0.14084758709334974,0.26704621180101595,-0.1561915356543334
-1.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.5,0.0,-1.0,-1.0,-0.27313338722614217,-0.8954779297775296,-1.0541684929657826,-0.9256187665717128,-0.9164597784073379
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.19450561008301956,-0.8954779297775296,-2.04593734167624,-0.8299861048250511,-1.742029799829345
0.0,0.0,1.8075125530216039,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2.5336936040313334,-0.8954779297775296,2.4099292173679148,2.4882426700517053,1.9671307121052708
0.0,-1.0,0.6025041843405345,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-0.4157841133130996,0.054720995525046855,0.9261566132553111,-0.36093986003313255,0.7320060334511925
0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,1.3396396229920202,-0.8954779297775296,0.8057875247940873,1.035949795637469,0.6318081788112839
-1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,-0.6244873223312816,-0.8954779297775296,-2.2315686359543787,-1.3529602640695515,-1.896553338043983
-1.0,-1.0,0.6025041843405345,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.1417635539607816,-0.8954779297775296,0.3998876268057167,0.79527893013687,0.2939282505264228
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.01692166024971985,0.08836191436909854,-0.09689369904463142,0.1059601292294429,-0.11960336055169447
-1.0,-1.0,0.6025041843405345,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.9413215865349566,-0.8954779297775296,0.04678749590954072,0.5514872375931876,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.009109700876620474,-0.8954779297775296,-0.2906058944918852,-0.5823347675120287,-0.2808536171543626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5759768049830375,0.22215907729376197,0.8907242606651911,1.2507931767678508,0.7025113703299498
0.0,0.0,1.8075125530216039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43945699992149934,0.14782838642335358,1.040350147610237,0.7382408408697149,0.827063222156234
0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.44393662449959725,-1.0,-0.26016399923067457,0.1115645568514522,-0.06769254096368775,0.11999336018599957,-0.09529567965026482
-1.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.5,0.0,-1.0,-1.0,-0.09067799581788925,-0.8954779297775296,-1.1137684572382762,-0.7037036194775866,-0.9660720886197137
0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.04141235861020742,0.06269085927985106,0.04678749590954072,0.04674521533226245,0.0
0.0,0.0,1.205008368681069,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.055586374236498044,0.05868593799090134,0.04678749590954072,-0.05118852054748299,0.0
-1.0,-1.0,1.8075125530216039,0.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,-0.2685150065469393,-0.8954779297775296,1.581217781962793,-0.9200015654583255,1.277293238010735
0.0,0.0,1.205008368681069,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,0.3185564038875292,-0.8954779297775296,-0.6872777146816158,-0.20596380863581962,-0.6110518922033775
0.0,-1.0,0.0,0.0,0.0,-2.2333952286278485,-0.5,0.0,0.0,-1.0,0.5110726370179791,0.14366005460711867,0.6072235845072628,0.7831167988924244,0.4665192239813565
0.0,-1.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,0.36251213941441857,-0.8954779297775296,-2.1368187695382175,-0.1525017353049521,-1.8176814826226004
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,-0.5,-15.0,0.0,0.0,1.8619626652826342,-0.8954779297775296,0.8667854727246757,1.671236009247982,1.9671307121052708
0.0,-1.0,0.6025041843405345,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.46108575459236617,0.03283986837495835,-0.6405459314184746,-0.4937353566611648,-0.5721513365347828
0.0,0.0,0.6025041843405345,0.0,0.0,-4.3499657550808735,0.5,0.0,0.0,0.0,0.7328599276300014,0.25500041108893207,0.8057875247940873,1.560985134589383,0.6318081788112839
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.3642803522051942,0.07108835587540165,-0.3941727460077491,-0.24370288888876934,-0.3670649232825329
-1.0,-1.0,0.8010213877910687,0.0,0.0,-3.6333375064742444,0.5,-15.0,0.0,-0.16474342304179956,0.6838405077423585,0.2238745554566945,0.8306582928264793,1.9412001465908866,1.9370576595777065
0.0,0.0,0.0,1.0,0.0,-4.3499657550808735,0.5,0.0,-0.16783961743413123,0.0,-0.41967979328758703,0.1451097538643329,-0.07257067420861162,0.15735696185791684,-0.09935634416170494
-1.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,-1.0,-0.11454075606888635,-0.8954779297775296,-0.4755189744851405,-0.7327271956531074,-0.43477929813308447
-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.7531416535624753,-0.8954779297775296,-1.2968539698464658,-1.5094387579036086,-1.118476462645511
-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.6244873223312816,-0.8954779297775296,-5.863568779629216,-1.3529602640695515,-4.919909476237991
0.0,0.0,0.0,1.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,-0.27252314467538713,0.07473242341379792,-0.04192088558393392,-0.15626086068582132,-0.07384279159917392
-1.0,0.0,0.0,0.0,0.0,-4.3499657550808735,0.0,0.0,0.0,0.0,-0.34797732062796977,0.10935698549286056,0.27977790233226785,-0.012935361428310728,0.1939462961269987
-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.13030517455438956,-0.8954779297775296,-0.7873872203422333,-0.7519009959999333,-0.6943852282324794
-1.0,-1.0,0.39726109117839353,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.3406500709813127,-0.8369099160134366,-0.8954779297775296,-1.8172792008042724,-1.6113236413271388,-1.5516897760390858
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.27987146999522,-0.8954779297775296,0.8907242606651911,0.963255542201288,0.7025113703299498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7661879809690626,-0.8954779297775296,0.5435688217598889,0.3384773641095473,0.41353161107811687
0.0,0.0,1.8075125530216039,0.0,0.0,0.0,0.5,-5.0,0.0,0.0,3.598777963692155,-0.8954779297775296,3.8293585899335976,3.78367357246292,3.486574609695835
0.0,-1.0,0.6025041843405345,1.0,0.0,0.0,0.5,-10.0,-1.0,-1.0,-0.05749134180404064,-0.8954779297775296,-0.5027935970330001,-0.66333966448452,0.2939282505264228
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6591499749912891,0.08862038420872556,1.5371314734605852,0.6843568644315418,1.2405948332343506
-1.0,0.0,0.0,0.0,0.0,-4.3499657550808735,0.5,0.0,0.0,0.0,-0.47859694978113476,0.15852717910530306,-0.09689369904463142,0.21377993352640917,-0.11960336055169447
-1.0,0.0,0.0,0.0,0.0,-4.3499657550808735,0.0,0.0,0.0,0.0,-0.4133043099505112,0.14088384522802286,-0.01101736528216665,0.1425080353183119,-0.048118027254419826
0.0,0.0,1.8075125530216039,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.10797301222605289,0.15807502587976338,0.3998876268057167,0.4219268302955683,0.2939282505264228
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.324090181963144,-0.8954779297775296,-0.6405459314184746,-0.19923323648797592,-0.5721513365347828
-1.0,-1.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,0.20348455988330497,-0.8954779297775296,0.4584774773378881,-0.34592232118780714,0.34269972002947113
-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.9979224964409468,0.06472545193746106,-1.8746000665040201,-0.7194552561638043,-1.5994049148894336
0.0,0.0,0.0,0.0,0.0,-4.3499657550808735,0.0,0.0,-0.37879002998781397,0.0,-0.26892896139230227,0.09122318713045426,0.09702894888286612,-0.07004940701068506,0.041822081285767254
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.19619196323263774,-0.8954779297775296,0.6785365581240762,-0.8320371667551029,0.5258816986477565
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40101021024539024,0.10377161603288267,-0.060094748367626516,-0.096448416220411,-0.08897111137566573
0.0,0.0,1.205008368681069,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,0.3261116897698463,-0.8954779297775296,-0.7417443406605642,-0.19677453576768594,-0.6563910996554894
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-0.7230772981118357,0.013943562744652674,0.04678749590954072,-0.7874865035380886,0.0
0.0,-1.0,0.0,0.0,1.0,0.0,-0.5,0.0,0.0,-1.0,0.8204050278986487,-0.8954779297775296,0.2621352924202442,0.40441996986936823,0.17926020282819546
0.0,-1.0,0.0,0.0,1.0,0.0,-0.5,0.0,0.0,-1.0,0.7328599276300014,-0.8954779297775296,1.040350147610237,0.2979414292598628,0.827063222156234
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030685765191755133,0.0475646044139989,0.3090061989437392,-0.07220040155324053,0.21827656773316712
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9226098726462398,-0.8954779297775296,1.7095353188599538,0.5287287281956411,1.3841075544946095
-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.418261983023892,0.0475646044139989,-0.2906058944918852,-0.3953308507997699,-0.2808536171543626
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.19811611263639858,0.11466920471876577,-0.2906058944918852,0.39510559914564397,-0.2808536171543626
0.0,0.0,1.7061031426471325,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,-0.1631787415823219,0.03636095606520763,0.058318045774203776,-0.22011868824203232,0.00959828120348201
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,-0.7635957575484519,0.23884711344258625,-1.1992080173332755,0.7858257467644718,0.24735266900319375
0.0,0.0,1.7548417349222403,0.0,0.0,-4.159829104598435,-0.5,0.0,0.0,0.0,4.123642100892559,-0.8954779297775296,2.3808982541400523,4.422050445364635,1.9429647051117134
0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,0.1524331672054216,-0.8954779297775296,-0.09689369904463142,-0.40801463442684494,-0.11960336055169447
0.0,0.0,0.0,1.0,0.0,-4.3499657550808735,-0.5,0.0,0.0,0.0,-0.7481252540256735,0.1659254586392906,0.8314272550211537,0.1775837971079825,0.6531512494878194
0.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,-0.5,0.0,-0.22995716365276708,-1.0,0.36274491588647967,-0.8954779297775296,-0.14436331611461078,-0.15221861610173865,-0.15911810517420813
0.0,0.0,0.6025041843405345,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.10551396741474604,0.21450647271045767,0.2142563325275793,0.9304162126090099,0.1394047123117848
-1.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,-1.0,0.17761069005726646,-0.8954779297775296,-0.09466291714540716,-0.3773919510190904,-0.117746409042555
0.0,-1.0,0.0,0.0,0.0,-3.7202575039663963,0.5,10.0,-1.0,-1.0,-0.5564865744348839,-0.08955999716415572,-0.4257008960226554,-0.5805427293253159,-0.9264446146542938
0.0,0.0,0.8152659659774137,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.3212316620628869,0.06659265195013876,0.33635267241828504,0.30775312816970246,0.2410403687151734
0.0,0.0,0.6025041843405345,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,-0.265849409587112,0.03063592035206656,-0.07841819195077031,-0.3386547905559307,-0.10422394547216927
0.0,0.0,1.0133285443821765,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.27289991794407775,0.10759521729151858,0.7229533691076762,0.4396458425093199,0.5628552208983378
0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,1.2253290084312625,-0.8954779297775296,1.4830489962756126,0.8969171441554965,1.1955753996171237
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.9466570600277802,-0.8954779297775296,-1.6032384930108656,-1.7448058772815087,-1.3735176223684553
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5931623286666479,-0.8954779297775296,0.9494687197482595,0.12803133242264428,0.751411539362978
0.0,0.0,1.3215024589085187,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,-0.28975932139754856,-0.8954779297775296,-0.4202316238606404,-0.9458404032070993,-0.3887569015849545
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3387681527004349,0.10828571712500358,0.2303306682639778,-0.02853564508139457,0.1527853399807211
0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,-1.0,0.0,0.31975384222440073,-0.8954779297775296,0.2142563325275793,-0.20450739946855961,0.1394047123117848
0.0,0.0,1.205008368681069,0.0,1.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,-0.43724158945769875,-0.8954779297775296,-0.37307035267663424,-1.1252187649958822,-0.34949883080334654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29550831639536534,0.1637971763395581,0.04678749590954072,0.7183137764321241,0.0
-1.0,-1.0,0.0,1.0,0.0,-4.3499657550808735,0.5,0.0,-1.0,-1.0,-0.4402625343548589,-0.8954779297775296,-0.9995749228833503,-1.1288930517683486,-0.8710148999146727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.19788039317237113,0.043786708252988214,0.2142563325275793,-0.23005821773579185,0.1394047123117848
-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,1.3995477541682182,-0.8954779297775296,1.615868844554449,1.1088143004322495,1.306137538296315
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,0.28485738286236506,-0.8954779297775296,0.14877261675298795,-0.24695094061370804,0.08489463901686958
0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,-0.5143049566069063,0.16969174584461283,0.42937528740496295,0.27881205169812284,0.31847442237307566
-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.8874267148865552,-0.8954779297775296,-1.9162140973198722,-1.672765743783671,-1.634045341796136
0.0,0.0,1.4316543996828834,1.0,0.0,-2.7136244664938065,-0.5,0.0,-0.3761733725548937,0.0,-0.2722951226952068,0.07368618802641076,0.11363407088727276,-0.16093616243893097,0.05564454702132375
0.0,-1.0,0.0,1.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.07988696075734181,0.11882457699834988,-1.8337496391351242,0.32533339693098273,-1.5654001281471517
0.0,0.0,0.6025041843405345,0.0,0.0,-4.3499657550808735,-0.5,-5.0,-0.21996338003641558,0.0,0.6858068305069408,-0.8954779297775296,0.02085379263649884,0.24071212576433504,0.3162921480329243
0.0,0.0,1.676187844122554,1.0,0.0,-0.9481394509020643,-0.5,0.0,-1.0,0.0,-0.5183846593143313,0.05182497661302566,0.5597851834474007,-0.4536037974755173,0.4270304642465267
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.09053759772375466,0.053371889064588826,0.6521896727851418,0.0549037628656639,0.5039499766321396
0.0,0.0,0.10879013264489876,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,-0.45946056186706685,0.07311334336315023,-0.15540431355040216,-0.2949501974223517,-0.1683088722581282
0.0,0.0,0.0,0.0,0.0,-4.3499657550808735,0.5,0.0,-1.0,0.0,-0.9851127940525994,0.035591683813345966,-0.5027935970330001,-0.8799216083000775,-0.4574832888365554
0.0,0.0,0.0,0.0,0.0,-4.3499657550808735,-0.5,0.0,0.0,0.0,0.07054270312367275,0.06982562655057097,0.3849960272834398,0.09922269323997135,0.2815321582791212
0.0,0.0,0.6025041843405345,1.0,0.0,0.0,0.0,-15.0,0.0,0.0,-0.47032851951618054,0.25231308809685593,1.7814682664789034,1.0019643210802565,2.72853262003561
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-1.1465001703924318,0.07494783882415582,-0.5936750248949796,-0.7431220238360915,-0.5331349716298114
0.0,0.0,1.205008368681069,0.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,-0.2814865859111611,-0.8954779297775296,-0.27758622581252307,-0.935778517404971,-0.2700157609699237
0.0,0.0,0.0,0.0,0.0,-4.3499657550808735,0.5,0.0,0.0,0.0,0.42585750072003437,0.046853455761264866,0.6120753293468316,0.34089509504223997,0.4705579222086157
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13433162366808124,0.11723016358902318,0.7174813266325314,0.16229650667860274,0.5583001733897344
0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.7737847384077984,0.17185955925130292,2.016562033841903,1.1119082562186364,1.6396832886935142
-1.0,-1.0,0.6025041843405345,0.0,0.0,0.0,0.0,-27.0,-1.0,-1.0,-0.10205244046093069,-0.8954779297775296,0.4728871446518159,-0.7175380232548179,4.621865785451465
-1.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,0.299628102523717,-0.8954779297775296,0.16532500398956704,-0.2289857470338665,0.09867320718147284
-1.0,0.0,0.0,1.0,0.0,-4.3499657550808735,0.0,0.0,0.0,0.0,-0.7633114169313867,0.15065710065116675,0.7809125640230039,0.01030375707592261,0.6111017189105153
0.0,-1.0,0.0,0.0,0.0,-4.3499657550808735,-0.5,0.0,0.0,-1.0,0.7062544374657242,-0.8954779297775296,-0.13431114835813793,0.26558195104578225,-0.15075046148299992
0.0,0.0,0.0,1.0,0.0,-4.3499657550808735,0.0,0.0,-1.0,0.0,-0.3865662607700373,0.0785773304504613,-0.10671461676177105,-0.22036499317831174,-0.1277785066663006
0.0,0.0,1.5003465730783618,1.0,0.0,-2.1322857312625434,-0.5,0.0,-1.0,0.0,-0.18791107064372056,-0.8954779297775296,-0.4200530876807459,-0.8219653597081498,-0.38860828417470683
0.0,0.0,1.205008368681069,0.0,1.0,-4.3499657550808735,-0.5,0.0,0.0,0.0,0.7818859676450166,-0.8954779297775296,0.04678749590954072,0.3575703653927004,0.0
0.0,0.0,1.205008368681069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2750208012714696,0.09362216561903476,0.5435688217598889,0.36584588182626937,0.41353161107811687
0.0,0.0,0.6025041843405345,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-1.2219396412751062,0.04451486054865554,-3.1831811883311087,-0.9862033050052496,-2.688696382537273
-1.0,0.0,1.205008368681069,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.8883137360609201,-0.8954779297775296,-1.2968539698464658,1.7032860446167177,-1.118476462645511
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.2627724533430303,-0.8954779297775296,-0.3128743946264584,-0.9130170662385141,-0.29939040237103665
0.0,0.0,1.205008368681069,0.0,0.0,-0.7413737344808763,0.0,0.0,-1.0,0.0,0.273659308944016,-0.8954779297775296,0.1284151389131646,-0.2605708298457065,0.06794863044020058
-1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,-3.7672930296141693,-1.0,-1.0,-0.47247414248299285,-0.8954779297775296,-1.6516095927161267,-1.1680710870169682,-1.1592042410642542
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7184315637533231,0.19564861384308108,1.615868844554449,1.1882794083423036,1.306137538296315
-1.0,-1.0,0.6025041843405345,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.4458103842411309,-0.8954779297775296,0.11529400349648346,-0.05118852054748299,0.05702631113049881
0.0,0.0,0.6025041843405345,0.0,1.0,-4.3499657550808735,-0.5,0.0,0.0,0.0,1.1484243197961939,0.20647672513748322,2.4457415578680037,1.560862967979644,1.996941685450796
0.0,0.0,0.6025041843405345,0.0,1.0,-4.3499657550808735,-0.5,-5.0,-1.0,0.0,-0.7449339089514084,-0.8954779297775296,-1.4278497411467557,-1.4994559185990664,-0.8896402715774294
0.0,0.0,1.205008368681069,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.325724174504565,-0.8954779297775296,-0.9719188426653014,-0.9895834003630671,-0.8479933755264554
0.0,0.0,0.0,0.0,0.0,-4.3499657550808735,0.5,0.0,-1.0,0.0,-0.9984283573735131,0.09999019432879354,-0.6044496737506998,-0.45517020918535556,-0.542104024346276
0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.20380632679749994,0.08508672115888234,-0.3314563218607811,-0.054082113917952694,-0.31485840389664443
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.4513966334333505,0.09054262839035138,-0.060094748367626516,-0.20556423681600658,-0.08897111137566573
0.0,-1.0,0.1138693603415155,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.577962863569808,-0.8954779297775296,0.6735402021045873,1.3258153708915876,0.5217226229201771
